frequency,intensity,lower_state,upper_state
12.533078001483318,0.0005888560581343215,"(9, 24, 0)","(9, 25, 1)"
12.533078001483489,0.000588856058134291,"(8, 24, 3)","(9, 25, 2)"
12.536334773828173,0.00034181900656481053,"(9, 24, 3)","(10, 25, 2)"
12.536334773828457,0.0003418190065648006,"(10, 24, 0)","(10, 25, 1)"
12.54083505567894,4.8864087798266684e-08,"(1, 29, 0)","(4, 28, 1)"
12.550941435635593,0.001387152996048454,"(7, 22, 3)","(8, 23, 2)"
12.550941435635735,0.0013871529960482398,"(8, 22, 0)","(8, 23, 1)"
12.556754918981994,0.0002735968579894151,"(11, 22, 0)","(11, 23, 1)"
12.556754918982449,0.00027359685798937267,"(10, 22, 3)","(11, 23, 2)"
12.557376156965354,9.020988411700794e-06,"(1, 10, 3)","(3, 10, 2)"
12.55777704646988,0.00045293580642310436,"(9, 24, 2)","(10, 25, 3)"
12.557777046469937,0.00045293580642311867,"(9, 24, 1)","(9, 25, 0)"
12.575968065019765,0.0009167839709720993,"(8, 23, 2)","(8, 24, 3)"
12.575968065019822,0.0009167839709719401,"(8, 23, 1)","(9, 24, 0)"
12.580978067574733,0.00030968829381360774,"(10, 23, 1)","(11, 24, 0)"
12.580978067574847,0.0003096882938136279,"(10, 23, 2)","(10, 24, 3)"
12.586032404258162,8.189038114823446e-08,"(2, 27, 1)","(5, 26, 0)"
12.5957908005132,3.500994023184396e-05,"(2, 21, 0)","(4, 21, 1)"
12.608902362456249,3.2357162420688094e-05,"(3, 20, 0)","(4, 20, 1)"
12.61984114639526,0.0016657008320783272,"(7, 21, 0)","(8, 22, 1)"
12.619841146395373,0.0016657008320783739,"(8, 21, 3)","(8, 22, 2)"
12.623648033583805,0.003704646001825104,"(8, 16, 0)","(8, 17, 1)"
12.623648033584004,0.0037046460018246184,"(7, 16, 3)","(8, 17, 2)"
12.636495409286908,4.138349947239373e-08,"(0, 14, 2)","(3, 13, 3)"
12.637096759030158,0.00032845456902910026,"(0, 14, 0)","(1, 15, 1)"
12.64635973335271,0.0007192371109999517,"(8, 23, 0)","(9, 24, 1)"
12.64635973335271,0.0007192371110000392,"(9, 23, 3)","(9, 24, 2)"
12.648723686610253,0.00041792595221965565,"(9, 23, 0)","(10, 24, 1)"
12.64872368661031,0.00041792595221971446,"(10, 23, 3)","(10, 24, 2)"
12.657493448047632,1.0549155969086262e-07,"(2, 22, 1)","(4, 21, 0)"
12.66243119190871,1.652496035849062e-05,"(0, 22, 1)","(2, 22, 0)"
12.665925584939629,0.0019843831947611145,"(7, 20, 3)","(8, 21, 2)"
12.665925584939771,0.001984383194761177,"(8, 20, 0)","(8, 21, 1)"
12.667049558332025,0.0011102997638712364,"(8, 22, 2)","(9, 23, 3)"
12.667049558332081,0.0011102997638711394,"(8, 22, 1)","(8, 23, 0)"
12.668069533882317,0.0032043419181900378,"(7, 17, 0)","(8, 18, 1)"
12.668069533882402,0.0032043419181898678,"(8, 17, 3)","(8, 18, 2)"
12.67052715266908,0.0003759273701559247,"(10, 22, 2)","(11, 23, 3)"
12.670527152669138,0.00037592737015593294,"(10, 22, 1)","(10, 23, 0)"
12.6705562759999,0.0005534926668296004,"(9, 23, 2)","(9, 24, 3)"
12.670556276000355,0.0005534926668295248,"(9, 23, 1)","(10, 24, 0)"
12.689275720520897,0.0023457068445924887,"(8, 19, 3)","(8, 20, 2)"
12.68927572052101,0.0023457068445922416,"(7, 19, 0)","(8, 20, 1)"
12.689967015201745,0.0027517930019171364,"(7, 18, 3)","(8, 19, 2)"
12.689967015201859,0.0027517930019171927,"(8, 18, 0)","(8, 19, 1)"
12.699654417087686,1.0980895169264746e-07,"(1, 25, 0)","(4, 24, 1)"
12.735354187569328,0.0013340180989600073,"(8, 21, 2)","(8, 22, 3)"
12.735354187569413,0.0013340180989599784,"(8, 21, 1)","(9, 22, 0)"
12.736896799239446,0.0008715156269940511,"(9, 22, 0)","(9, 23, 1)"
12.736896799239844,0.0008715156269941314,"(8, 22, 3)","(9, 23, 2)"
12.737583649688759,0.00045286998444749076,"(10, 21, 1)","(11, 22, 0)"
12.737583649688759,0.0004528699844474869,"(10, 21, 2)","(10, 22, 3)"
12.738522955723852,0.0005070040293309381,"(9, 22, 3)","(10, 23, 2)"
12.738522955724363,0.0005070040293309525,"(10, 22, 0)","(10, 23, 1)"
12.741039026048313,4.040894870258445e-08,"(0, 24, 0)","(2, 23, 1)"
12.744250152943124,1.0600402535319517e-05,"(0, 18, 2)","(1, 18, 3)"
12.746612356575923,0.00043411506177975113,"(2, 25, 1)","(3, 26, 0)"
12.760676999763007,0.0006710634449606329,"(9, 22, 1)","(9, 23, 0)"
12.760676999763177,0.000671063444960618,"(9, 22, 2)","(10, 23, 3)"
12.78002650707602,4.460768363346535e-06,"(2, 9, 3)","(3, 9, 2)"
12.78095417836036,0.001590331651944172,"(8, 20, 2)","(9, 21, 3)"
12.780954178360417,0.001590331651944237,"(8, 20, 1)","(8, 21, 0)"
12.782179091523318,0.002575127361830799,"(8, 17, 1)","(9, 18, 0)"
12.782179091523403,0.002575127361830869,"(8, 17, 2)","(8, 18, 3)"
12.786304689816262,4.79659167289133e-08,"(2, 29, 0)","(5, 28, 1)"
12.798409267939988,3.474950330069466e-05,"(2, 16, 2)","(3, 16, 3)"
12.803917091677619,0.0018814086796330458,"(8, 19, 2)","(8, 20, 3)"
12.80391709167776,0.0018814086796329996,"(8, 19, 1)","(9, 20, 0)"
12.80430590718484,0.0022091426603478115,"(8, 18, 2)","(9, 19, 3)"
12.804305907184897,0.0022091426603478136,"(8, 18, 1)","(8, 19, 0)"
12.804754163800084,0.0010477757764202312,"(8, 21, 0)","(9, 22, 1)"
12.804754163800311,0.0010477757764201956,"(9, 21, 3)","(9, 22, 2)"
12.805780283688364,0.0006103569883376686,"(10, 21, 3)","(10, 22, 2)"
12.80578028368842,0.0006103569883376596,"(9, 21, 0)","(10, 22, 1)"
12.806435346042527,6.63863740227477e-05,"(0, 9, 0)","(2, 10, 1)"
12.821725151094494,4.449290792827069e-06,"(1, 9, 0)","(3, 9, 1)"
12.8281946284269,0.0008073140214356495,"(9, 21, 1)","(10, 22, 0)"
12.828194628426957,0.0008073140214356458,"(9, 21, 2)","(9, 22, 3)"
12.831183134725734,0.00018848486653016847,"(2, 29, 0)","(3, 30, 1)"
12.835731780405581,1.1163921502803678e-05,"(4, 27, 3)","(5, 27, 2)"
12.84763066012593,3.1164270221148307e-07,"(4, 19, 2)","(5, 18, 3)"
12.847753858574919,3.1164285217560483e-07,"(4, 19, 1)","(6, 18, 0)"
12.849992798284148,0.001249996628179047,"(9, 20, 0)","(9, 21, 1)"
12.849992798284177,0.0012499966281791033,"(8, 20, 3)","(9, 21, 2)"
12.850540439573535,0.0007292493693563791,"(10, 20, 0)","(10, 21, 1)"
12.850540439573535,0.0007292493693564163,"(9, 20, 3)","(10, 21, 2)"
12.860969957138444,3.130879243563108e-06,"(0, 12, 0)","(2, 12, 1)"
12.872669744864481,0.0014800037804361447,"(8, 19, 0)","(9, 20, 1)"
12.872669744864567,0.001480003780436338,"(9, 19, 3)","(9, 20, 2)"
12.87283816980343,0.0017394323549046863,"(9, 18, 0)","(9, 19, 1)"
12.872838169803572,0.001739432354904568,"(8, 18, 3)","(9, 19, 2)"
12.873161172085872,0.000963844172231874,"(9, 20, 2)","(10, 21, 3)"
12.873161172085986,0.0009638441722318203,"(9, 20, 1)","(9, 21, 0)"
12.876745248910197,4.2159825332456186e-08,"(0, 15, 1)","(3, 14, 0)"
12.895625282312096,0.0011421521720917332,"(9, 19, 2)","(9, 20, 3)"
12.895625282312153,0.001142152172091735,"(9, 19, 1)","(10, 20, 0)"
12.923599920675812,0.0008583196167554428,"(1, 17, 3)","(2, 18, 2)"
12.966747864630122,3.97914430167556e-05,"(0, 10, 2)","(2, 11, 3)"
12.968336837797409,1.1663771655551661e-07,"(1, 24, 3)","(4, 23, 2)"
12.969423703476636,2.7197357728579486e-05,"(2, 15, 2)","(4, 15, 3)"
12.997029690786405,5.228289005254296e-06,"(4, 30, 1)","(6, 30, 0)"
13.001476007932041,0.0007125502414161736,"(1, 19, 1)","(2, 20, 0)"
13.007181358248317,1.3514391414119164e-05,"(1, 26, 2)","(2, 26, 3)"
13.040977108491187,1.7391597103531585e-06,"(2, 8, 0)","(3, 8, 1)"
13.055856828584261,0.0006337426517090106,"(0, 16, 1)","(1, 17, 0)"
13.057529961083183,1.73752361790608e-06,"(1, 8, 3)","(3, 8, 2)"
13.065206841239558,2.090533428663805e-05,"(3, 24, 2)","(4, 24, 3)"
13.069085142305951,0.0006015922158418778,"(1, 22, 3)","(2, 23, 2)"
13.090971651708912,1.2150240273941426e-07,"(1, 22, 2)","(4, 21, 3)"
13.095209021261326,9.901197845781944e-08,"(0, 17, 0)","(3, 16, 1)"
13.105470229023908,1.073443894314538e-07,"(1, 23, 1)","(4, 22, 0)"
13.12242154459068,1.609824194261514e-05,"(0, 22, 3)","(2, 22, 2)"
13.123294271262424,8.990807553405681e-08,"(0, 16, 3)","(3, 15, 2)"
13.13592870188998,8.262856521117555e-08,"(2, 26, 2)","(5, 25, 3)"
13.141138249695317,1.0031921852194619e-07,"(0, 18, 3)","(3, 17, 2)"
13.141301232669122,1.0045065514028152e-05,"(1, 27, 3)","(2, 27, 2)"
13.159270970306324,9.878406705686878e-08,"(2, 18, 0)","(4, 17, 1)"
13.161481154367294,1.2900929331039053e-07,"(1, 21, 1)","(4, 20, 0)"
13.162430774984209,5.481453767054936e-08,"(1, 14, 1)","(3, 13, 0)"
13.163725591524184,3.141586480267219e-05,"(2, 20, 3)","(4, 20, 2)"
13.192668413185785,8.235564796820939e-06,"(0, 19, 3)","(1, 19, 2)"
13.210002348168857,2.485394440792929e-07,"(4, 16, 0)","(5, 15, 1)"
13.210155747750562,2.4853945436147005e-07,"(3, 16, 3)","(5, 15, 2)"
13.211704012244212,8.91349918365218e-08,"(1, 24, 2)","(4, 23, 3)"
13.213197600852965,2.256769457633974e-07,"(5, 21, 3)","(6, 20, 2)"
13.213233368528535,2.2567700029208707e-07,"(4, 21, 0)","(6, 20, 1)"
13.221266829057733,7.438752729035592e-08,"(0, 15, 0)","(3, 14, 1)"
13.23084649851117,2.680105876968065e-05,"(2, 15, 1)","(3, 15, 0)"
13.257620686758525,4.2040486824935274e-07,"(2, 7, 3)","(3, 7, 2)"
13.263257552026257,4.2027728362794564e-07,"(1, 7, 0)","(3, 7, 1)"
13.266004235092836,9.417118685740639e-08,"(0, 19, 0)","(3, 18, 1)"
13.281508063608197,8.227498311536545e-05,"(0, 10, 3)","(2, 11, 2)"
13.298479264504557,0.0002780165468277046,"(0, 15, 1)","(1, 16, 0)"
13.309812336769419,1.1979169126278968e-07,"(3, 13, 2)","(4, 12, 3)"
13.3099873347564,1.1979158711413404e-07,"(3, 13, 1)","(5, 12, 0)"
13.311639086518582,1.280510526500538e-07,"(1, 20, 2)","(4, 19, 3)"
13.312641481310607,1.104624602385549e-05,"(3, 27, 0)","(5, 27, 1)"
13.317158693963307,1.1660120160234628e-07,"(1, 23, 0)","(4, 22, 1)"
13.328567275452519,1.6870953749344e-07,"(0, 5, 3)","(2, 6, 2)"
13.33333885147755,5.209410907704425e-06,"(4, 30, 2)","(5, 30, 3)"
13.337893453304332,2.0090302599690364e-05,"(3, 23, 2)","(5, 23, 3)"
13.369394738298467,0.0005451409849519662,"(0, 17, 0)","(1, 18, 1)"
13.379218509601486,5.286854667664344e-08,"(3, 25, 3)","(5, 24, 2)"
13.385054101509112,2.7696106870556906e-05,"(3, 19, 3)","(4, 19, 2)"
13.385368595121498,5.535318282274834e-08,"(0, 14, 3)","(3, 13, 2)"
13.386536520310571,0.0006221752144071358,"(1, 17, 2)","(2, 18, 3)"
13.397996008827903,0.0005191307355433495,"(1, 16, 1)","(2, 17, 0)"
13.3985799778957,0.00027668129128254195,"(0, 15, 3)","(1, 16, 2)"
13.414550103988518,1.2253855981238684e-05,"(0, 23, 2)","(2, 23, 3)"
13.418400807518594,6.95843962588445e-08,"(1, 25, 1)","(4, 24, 0)"
13.423586648989371,8.141187102044211e-06,"(0, 19, 1)","(1, 19, 0)"
13.426311228703952,0.0007517229836018661,"(1, 18, 0)","(2, 19, 1)"
13.434720201822042,2.862041085859737e-06,"(0, 11, 2)","(3, 11, 3)"
13.442855267196066,1.5688995825973872e-06,"(0, 10, 1)","(3, 10, 0)"
13.44322284865271,1.5167278091712244e-07,"(5, 23, 2)","(6, 22, 3)"
13.443233110539268,1.5167279469713168e-07,"(5, 23, 1)","(7, 22, 0)"
13.459168060671736,2.843433439465509e-06,"(0, 13, 3)","(2, 13, 2)"
13.468238813594468,0.000682327520252042,"(1, 18, 1)","(2, 19, 0)"
13.4760459862311,8.226982121386456e-08,"(0, 20, 3)","(3, 19, 2)"
13.489746583034709,0.0003990041202601576,"(1, 15, 2)","(2, 16, 3)"
13.497049729975402,5.586365622082341e-08,"(6, 27, 2)","(7, 26, 3)"
13.497050551896336,5.58636567576766e-08,"(6, 27, 1)","(8, 26, 0)"
13.501604253100624,1.9780661669204497e-05,"(2, 14, 1)","(4, 14, 0)"
13.504463265869354,4.330042388515401e-06,"(0, 12, 1)","(3, 12, 0)"
13.51995070537626,9.905043949023183e-06,"(1, 27, 1)","(2, 27, 0)"
13.52696337462947,6.796853897701419e-07,"(0, 9, 2)","(3, 9, 3)"
13.536892262734781,1.1823874415074556e-07,"(1, 19, 1)","(4, 18, 0)"
13.537816349337305,9.511297678674673e-08,"(6, 25, 3)","(7, 24, 2)"
13.537819265216598,9.511297968329378e-08,"(5, 25, 0)","(7, 24, 1)"
13.561830363322883,0.0003111464427458862,"(2, 26, 2)","(3, 27, 3)"
13.611346054261787,4.655899749345184e-08,"(2, 28, 3)","(5, 27, 2)"
13.638903362217427,0.0002871574093225058,"(1, 14, 1)","(2, 15, 0)"
13.643100690757151,1.965365848020145e-05,"(2, 14, 2)","(3, 14, 3)"
13.644452049800122,0.0006880664263956076,"(1, 19, 2)","(2, 20, 3)"
13.652439842148347,5.6367449058325024e-06,"(0, 13, 2)","(3, 13, 3)"
13.663749760522302,1.2574638055005214e-06,"(1, 5, 2)","(2, 6, 3)"
13.67977787626063,1.2552322286606866e-06,"(1, 5, 1)","(3, 6, 0)"
13.679993786159333,2.1868102783437215e-07,"(0, 8, 1)","(3, 8, 0)"
13.717388701212599,1.2097374607801276e-05,"(0, 23, 0)","(2, 23, 1)"
13.71995113306329,2.7325189132399253e-05,"(2, 19, 0)","(4, 19, 1)"
13.72960551501211,0.0005314546929278391,"(0, 17, 2)","(1, 18, 3)"
13.736870043512482,5.099830046224998e-08,"(1, 26, 2)","(4, 25, 3)"
13.741496692868324,1.0934329835848401e-07,"(1, 22, 3)","(4, 21, 2)"
13.744685410149827,1.9848923555789666e-05,"(3, 23, 1)","(4, 23, 0)"
13.757632920800475,2.1504193936242585e-07,"(4, 18, 1)","(5, 17, 0)"
13.757677723226294,2.1504197944163703e-07,"(4, 18, 2)","(6, 17, 3)"
13.760684573823823,7.875457520815181e-08,"(2, 25, 1)","(5, 24, 0)"
13.779435615237972,6.702812257260391e-08,"(0, 21, 0)","(3, 20, 1)"
13.785163218259527,7.2830562129213285e-06,"(1, 28, 0)","(2, 28, 1)"
13.805756664120366,1.1088325360723387e-05,"(4, 26, 0)","(5, 26, 1)"
13.817151688965353,0.0001973694101542319,"(1, 13, 2)","(2, 14, 3)"
13.818260762746771,9.163536630834774e-05,"(0, 11, 0)","(2, 12, 1)"
13.833017075671563,1.0093831322499694e-07,"(1, 18, 2)","(4, 17, 3)"
13.848590778653744,0.0005613526381951354,"(1, 20, 2)","(2, 21, 3)"
13.854555642094056,5.564792927358473e-07,"(0, 6, 0)","(2, 7, 1)"
13.879848822542392,6.482488488353191e-06,"(0, 14, 1)","(3, 14, 0)"
13.886981905935782,4.744141142823866e-08,"(0, 7, 2)","(3, 7, 3)"
13.907370449256234,0.0006462404402866333,"(1, 20, 1)","(2, 21, 0)"
13.909187384708389,0.00045336769012871723,"(1, 23, 0)","(2, 24, 1)"
13.91272904647056,4.455029974901e-06,"(1, 6, 1)","(2, 7, 0)"
13.953755813974766,6.277182775708489e-06,"(0, 20, 0)","(1, 20, 1)"
13.957785262274996,1.3615674480402112e-05,"(2, 13, 2)","(4, 13, 3)"
13.959537595920153,4.4301916234596595e-06,"(1, 6, 2)","(3, 7, 3)"
13.967019854605397,0.0006383942911213053,"(1, 19, 3)","(2, 20, 2)"
13.979954405268174,2.9888009677377612e-05,"(0, 11, 1)","(2, 12, 0)"
13.995371730076307,0.00013172782231367312,"(1, 12, 1)","(2, 13, 0)"
14.009464088398687,5.464102176418925e-06,"(4, 29, 2)","(6, 29, 3)"
14.028974048115145,1.3578338278154485e-05,"(2, 13, 1)","(3, 13, 0)"
14.030442803382158,7.2319120075771185e-06,"(1, 28, 2)","(2, 28, 3)"
14.040947417025862,1.3932396775516627e-07,"(4, 15, 3)","(5, 14, 2)"
14.04099936152248,1.3932397189123648e-07,"(3, 15, 0)","(5, 14, 1)"
14.06128317437576,4.3688018810024886e-08,"(3, 12, 1)","(4, 11, 0)"
14.061336361200262,4.36880080871388e-08,"(3, 12, 2)","(5, 11, 3)"
14.064988104297498,2.3143724179561612e-05,"(3, 18, 0)","(4, 18, 1)"
14.090074781723857,0.0002324985234906552,"(0, 16, 2)","(1, 17, 3)"
14.094227423634777,1.1038681336954615e-05,"(3, 26, 3)","(5, 26, 2)"
14.098333826388071,6.242485395395171e-06,"(0, 20, 2)","(1, 20, 3)"
14.106443247829748,1.0361577783563442e-05,"(1, 7, 2)","(2, 8, 3)"
14.11580334460622,9.12175113078262e-06,"(0, 24, 1)","(2, 24, 0)"
14.146459819214918,8.616294360121059e-05,"(1, 11, 2)","(2, 12, 3)"
14.149550538603513,0.00023197350960038667,"(0, 16, 0)","(1, 17, 1)"
14.156352120288581,2.3269927909144553e-06,"(0, 14, 0)","(2, 14, 1)"
14.163814631871418,1.8491526543031727e-05,"(3, 22, 1)","(5, 22, 0)"
14.166598510874934,6.267558627631854e-08,"(2, 21, 2)","(4, 20, 3)"
14.169436891593392,1.682123198826157e-07,"(5, 20, 0)","(6, 19, 1)"
14.169449805560504,1.6821233494989013e-07,"(4, 20, 3)","(6, 19, 2)"
14.173590480844695,0.0004466040821174724,"(0, 18, 3)","(1, 19, 2)"
14.186877022965092,5.091834699396011e-08,"(0, 22, 3)","(3, 21, 2)"
14.189916964306207,6.703880558790985e-06,"(0, 15, 2)","(3, 15, 3)"
14.195701536675529,7.906336097584274e-08,"(1, 17, 1)","(4, 16, 0)"
14.208944364993158,5.456794776748877e-06,"(4, 29, 1)","(5, 29, 0)"
14.218387770659529,1.0206373740741922e-05,"(1, 7, 1)","(3, 8, 0)"
14.231522109393673,1.98597953673772e-05,"(1, 8, 1)","(2, 9, 0)"
14.236578314416946,9.581818965679883e-08,"(1, 21, 0)","(4, 20, 1)"
14.24406250319825,0.0005740808069048647,"(1, 21, 2)","(2, 22, 3)"
14.246880370410434,5.5184699378429395e-05,"(1, 10, 1)","(2, 11, 0)"
14.255713200869224,2.3005911949706713e-05,"(2, 18, 3)","(4, 18, 2)"
14.278517356524222,3.4149944901274745e-05,"(1, 9, 2)","(2, 10, 3)"
14.309003926335151,9.064172577013998e-06,"(0, 24, 3)","(2, 24, 2)"
14.351309591340325,8.717410317230452e-06,"(2, 12, 1)","(4, 12, 0)"
14.362081663818827,0.0002279056801569073,"(2, 27, 1)","(3, 28, 0)"
14.377797049206407,5.282200607073057e-06,"(1, 29, 3)","(2, 29, 2)"
14.384424148916793,8.70758540314949e-06,"(2, 12, 2)","(3, 12, 3)"
14.403673478789187,1.8393979689394898e-05,"(3, 22, 2)","(4, 22, 3)"
14.406243315580184,0.00044120404791190757,"(0, 18, 1)","(1, 19, 0)"
14.43101740621384,9.197194850870332e-05,"(0, 12, 3)","(2, 13, 2)"
14.445582734340434,1.2059994627848712e-07,"(5, 22, 1)","(6, 21, 0)"
14.445586417492677,1.2059995026929301e-07,"(5, 22, 2)","(7, 21, 3)"
14.44598826550482,1.2259473377132628e-06,"(0, 7, 3)","(2, 8, 2)"
14.454500786827651,7.076501296930216e-08,"(2, 24, 2)","(5, 23, 3)"
14.461653080553173,1.9144038700798468e-05,"(1, 8, 2)","(3, 9, 3)"
14.466300197190876,4.9234324813135086e-08,"(2, 17, 3)","(4, 16, 2)"
14.501787799068353,4.2941208060283064e-08,"(2, 27, 0)","(5, 26, 1)"
14.532697738979437,5.2633842292337495e-06,"(1, 29, 1)","(2, 29, 0)"
14.533596458032932,0.0005306000297512299,"(1, 20, 0)","(2, 21, 1)"
14.586184544107624,7.99585653713706e-08,"(6, 24, 0)","(7, 23, 1)"
14.58618558547019,7.995856624926611e-08,"(5, 24, 3)","(7, 23, 2)"
14.58852370844496,6.30230051796397e-06,"(0, 16, 1)","(3, 16, 0)"
14.591325892225797,4.932469508270993e-08,"(6, 26, 1)","(7, 25, 0)"
14.59132618452324,4.932469525194628e-08,"(6, 26, 2)","(8, 25, 3)"
14.6201650949221,5.630355758240762e-08,"(1, 16, 2)","(4, 15, 3)"
14.635723525148876,1.364010169327737e-07,"(4, 17, 2)","(5, 16, 3)"
14.635738689036202,1.3640102597602187e-07,"(4, 17, 1)","(6, 16, 0)"
14.639799478772446,0.0004892446141959479,"(1, 22, 1)","(2, 23, 0)"
14.648672318659592,0.0004466611895711846,"(1, 21, 1)","(2, 22, 0)"
14.661898279937787,1.8743076900894652e-05,"(3, 17, 3)","(4, 17, 2)"
14.675361130075487,4.793872292582177e-06,"(0, 21, 3)","(1, 21, 2)"
14.681037573970286,1.0833352397529758e-05,"(4, 25, 3)","(5, 25, 2)"
14.693238650273415,5.059634359704508e-06,"(2, 11, 2)","(4, 11, 3)"
14.696846079218734,3.1484635286679374e-05,"(1, 9, 1)","(3, 10, 0)"
14.707349588994376,5.057416623621085e-06,"(2, 11, 1)","(3, 11, 0)"
14.712030185659444,0.0004032183231639619,"(2, 22, 0)","(3, 23, 1)"
14.7125918743655,0.00034750449773405666,"(1, 24, 3)","(2, 25, 2)"
14.753788270879937,0.0003901970357711334,"(2, 23, 3)","(3, 24, 2)"
14.76348111797057,4.780990242362312e-06,"(0, 21, 1)","(1, 21, 0)"
14.764383336553806,1.869448392567827e-05,"(2, 17, 0)","(4, 17, 1)"
14.771677569777637,6.796788500299751e-06,"(0, 25, 2)","(2, 25, 3)"
14.775571588888667,0.00038692984966462245,"(2, 21, 3)","(3, 22, 2)"
14.797075602431306,7.813556315928714e-08,"(1, 20, 3)","(4, 19, 2)"
14.840512243496505,6.649719636604118e-08,"(4, 14, 0)","(5, 13, 1)"
14.840528257645644,6.649719723018649e-08,"(3, 14, 3)","(5, 13, 2)"
14.848105203053706,1.0813476528845382e-05,"(3, 25, 0)","(5, 25, 1)"
14.85220777956679,0.0001938699485095631,"(0, 17, 1)","(1, 18, 0)"
14.886759455221238,0.0001936625678911353,"(0, 17, 3)","(1, 18, 2)"
14.891759508165563,6.775425799047388e-06,"(0, 25, 0)","(2, 25, 1)"
14.89260486199251,0.0003539432176105041,"(2, 24, 0)","(3, 25, 1)"
14.900551676212842,1.6658804701629033e-05,"(3, 21, 2)","(5, 21, 3)"
14.92641069075043,3.826340298504264e-06,"(1, 30, 0)","(2, 30, 1)"
14.933422449666423,4.690399796626754e-05,"(1, 10, 2)","(3, 11, 3)"
14.933524460984657,0.00036564173864408474,"(0, 19, 0)","(1, 20, 1)"
14.93728224426252,5.6213410523604076e-06,"(4, 28, 1)","(6, 28, 0)"
14.942725962976908,0.00034423666358174374,"(2, 20, 0)","(3, 21, 1)"
14.966784299768918,1.7208981057762882e-06,"(0, 15, 3)","(2, 15, 2)"
14.991776424046478,2.54734807307202e-06,"(2, 10, 1)","(4, 10, 0)"
14.997205033839144,2.546946313697185e-06,"(2, 10, 2)","(3, 10, 3)"
15.022179842989232,3.819370119716811e-06,"(1, 30, 2)","(2, 30, 3)"
15.035176493621364,1.662105027704585e-05,"(3, 21, 1)","(4, 21, 0)"
15.051251587891926,5.618840754819583e-06,"(4, 28, 2)","(5, 28, 3)"
15.079011518198328,0.0003635105525870198,"(0, 19, 2)","(1, 20, 3)"
15.079991572394306,0.0004045777061479625,"(1, 23, 2)","(2, 24, 3)"
15.084636404788753,5.415627276877824e-06,"(0, 17, 2)","(3, 17, 3)"
15.094423147804747,1.1733295041795867e-07,"(5, 19, 3)","(6, 18, 2)"
15.094427517087638,1.1733295405166198e-07,"(4, 19, 0)","(6, 18, 1)"
15.104802911190616,2.057774387853015e-06,"(0, 8, 0)","(2, 9, 1)"
15.114471230728356,0.0003047691781663673,"(2, 25, 3)","(3, 26, 2)"
15.115222268252452,0.00043434201488729923,"(1, 21, 3)","(2, 22, 2)"
15.118007915616783,2.0175396688087505e-05,"(0, 12, 2)","(2, 13, 3)"
15.1215594594415,0.00016960537647776305,"(2, 28, 2)","(3, 29, 3)"
15.135688299083569,8.31805897416529e-05,"(0, 13, 0)","(2, 14, 1)"
15.182424449857066,6.428089654427431e-05,"(1, 11, 1)","(3, 12, 0)"
15.189575382362094,1.4608529826273803e-05,"(3, 16, 0)","(4, 16, 1)"
15.19229651153367,6.473453530735086e-06,"(1, 16, 0)","(3, 16, 1)"
15.199612509832505,0.0002863915466909418,"(2, 19, 3)","(3, 20, 2)"
15.200961882709962,7.536359657128817e-06,"(1, 17, 3)","(3, 17, 2)"
15.210608498946186,5.983853237227489e-08,"(2, 23, 1)","(5, 22, 0)"
15.24147071859278,1.4592370401804096e-05,"(2, 16, 3)","(4, 16, 2)"
15.25269695397257,1.0172913693379976e-06,"(2, 9, 2)","(4, 9, 3)"
15.254540781892345,1.0172394555875504e-06,"(2, 9, 1)","(3, 9, 0)"
15.273608317720303,4.956175047488447e-06,"(1, 15, 3)","(3, 15, 2)"
15.299930433921958,7.944713303829748e-06,"(1, 18, 0)","(3, 18, 1)"
15.36278885600116,3.6621088897793076e-06,"(0, 22, 0)","(1, 22, 1)"
15.388481098911654,5.061284311721498e-06,"(0, 26, 1)","(2, 26, 0)"
15.396199548127456,0.0003564710392741184,"(1, 22, 2)","(2, 23, 3)"
15.403249243559685,0.00025219756174803574,"(2, 26, 0)","(3, 27, 1)"
15.415320866345738,3.657288332627516e-06,"(0, 22, 2)","(1, 22, 3)"
